episode,n_segments,total_len,mean_seg_len
gs://xembodiment_data/r2d2/r2d2-data-full/BVL/success/2024-02-01/Thu_Feb__1_00:23:39_2024/trajectory.h5,5,150,30.0
gs://xembodiment_data/r2d2/r2d2-data-full/IRIS/success/2023-03-02/Thu_Mar__2_18_26_28_2023/trajectory.h5,3,123,41.0
gs://xembodiment_data/r2d2/r2d2-data-full/CLVR/success/2023-06-13/Tue_Jun_13_02:27:31_2023/trajectory.h5,4,178,44.5
gs://xembodiment_data/r2d2/r2d2-data-full/IRIS/success/2023-12-02/Sat_Dec__2_13:46:28_2023/trajectory.h5,8,403,50.375
gs://xembodiment_data/r2d2/r2d2-data-full/TRI/success/2024-02-22/Thu_Feb_22_14:12:43_2024/trajectory.h5,3,82,27.333333333333332
gs://xembodiment_data/r2d2/r2d2-data-full/CLVR/success/2023-06-20/Tue_Jun_20_03:13:47_2023/trajectory.h5,6,141,23.5
gs://xembodiment_data/r2d2/r2d2-data-full/AUTOLab/success/2023-09-02/Sat_Sep__2_15:17:12_2023/trajectory.h5,30,1135,37.833333333333336
gs://xembodiment_data/r2d2/r2d2-data-full/IPRL/success/2023-07-01/Sat_Jul__1_20:21:13_2023/trajectory.h5,7,282,40.285714285714285
gs://xembodiment_data/r2d2/r2d2-data-full/TRI/success/2024-01-30/Tue_Jan_30_16:02:14_2024/trajectory.h5,5,157,31.4
gs://xembodiment_data/r2d2/r2d2-data-full/IPRL/success/2023-11-14/Tue_Nov_14_14:09:40_2023/trajectory.h5,5,188,37.6
gs://xembodiment_data/r2d2/r2d2-data-full/IRIS/success/2023-12-06/Wed_Dec__6_15:28:01_2023/trajectory.h5,7,311,44.42857142857143
gs://xembodiment_data/r2d2/r2d2-data-full/TRI/success/2023-10-25/Wed_Oct_25_15:55:49_2023/trajectory.h5,9,264,29.333333333333332
gs://xembodiment_data/r2d2/r2d2-data-full/CLVR/success/2023-06-06/Tue_Jun__6_01:35:37_2023/trajectory.h5,6,179,29.833333333333332
gs://xembodiment_data/r2d2/r2d2-data-full/AUTOLab/success/2023-12-02/Sat_Dec__2_15:48:46_2023/trajectory.h5,3,115,38.333333333333336
gs://xembodiment_data/r2d2/r2d2-data-full/IRIS/success/2023-07-18/Tue_Jul_18_22:56:18_2023/trajectory.h5,9,494,54.888888888888886
gs://xembodiment_data/r2d2/r2d2-data-full/TRI/success/2023-11-27/Mon_Nov_27_15:41:41_2023/trajectory.h5,7,236,33.714285714285715
gs://xembodiment_data/r2d2/r2d2-data-full/WEIRD/success/2024-01-11/Fri_Jan_12_00:46:48_2024/trajectory.h5,11,352,32.0
gs://xembodiment_data/r2d2/r2d2-data-full/IRIS/success/2023-04-07/Fri_Apr__7_13:56:22_2023/trajectory.h5,8,246,30.75
gs://xembodiment_data/r2d2/r2d2-data-full/IRIS/success/2023-04-24/Mon_Apr_24_14:27:30_2023/trajectory.h5,5,250,50.0
gs://xembodiment_data/r2d2/r2d2-data-full/IRIS/success/2023-05-18/Thu_May_18_14:38:14_2023/trajectory.h5,5,181,36.2
gs://xembodiment_data/r2d2/r2d2-data-full/RAD/success/2023-11-25/Sat_Nov_25_20:02:11_2023/trajectory.h5,11,624,56.72727272727273
gs://xembodiment_data/r2d2/r2d2-data-full/ILIAD/success/2023-05-30/Tue_May_30_18:59:52_2023/trajectory.h5,8,472,59.0
gs://xembodiment_data/r2d2/r2d2-data-full/TRI/success/2024-01-23/Tue_Jan_23_14:31:22_2024/trajectory.h5,6,225,37.5
gs://xembodiment_data/r2d2/r2d2-data-full/IRIS/success/2023-05-04/Thu_May__4_14:41:27_2023/trajectory.h5,4,153,38.25
gs://xembodiment_data/r2d2/r2d2-data-full/TRI/success/2023-11-09/Thu_Nov__9_13:57:04_2023/trajectory.h5,15,589,39.266666666666666
gs://xembodiment_data/r2d2/r2d2-data-full/TRI/success/2024-02-12/Mon_Feb_12_15:16:49_2024/trajectory.h5,5,193,38.6
gs://xembodiment_data/r2d2/r2d2-data-full/IPRL/success/2023-10-22/Sun_Oct_22_13:45:36_2023/trajectory.h5,7,283,40.42857142857143
gs://xembodiment_data/r2d2/r2d2-data-full/RAIL/success/2023-11-30/Thu_Nov_30_11:45:30_2023/trajectory.h5,3,72,24.0
gs://xembodiment_data/r2d2/r2d2-data-full/IPRL/success/2024-01-01/Mon_Jan__1_10:56:20_2024/trajectory.h5,3,116,38.666666666666664
gs://xembodiment_data/r2d2/r2d2-data-full/RAIL/success/2023-04-12/Wed_Apr_12_16:55:37_2023/trajectory.h5,4,160,40.0
gs://xembodiment_data/r2d2/r2d2-data-full/RAIL/success/2023-08-12/Sat_Aug_12_16:56:01_2023/trajectory.h5,26,1278,49.15384615384615
gs://xembodiment_data/r2d2/r2d2-data-full/IRIS/success/2023-05-09/Tue_May__9_11:55:21_2023/trajectory.h5,4,178,44.5
gs://xembodiment_data/r2d2/r2d2-data-full/ILIAD/success/2023-07-27/Thu_Jul_27_23:24:20_2023/trajectory.h5,3,236,78.66666666666667
gs://xembodiment_data/r2d2/r2d2-data-full/IRIS/success/2023-03-01/Wed_Mar__1_19_23_29_2023/trajectory.h5,4,135,33.75
gs://xembodiment_data/r2d2/r2d2-data-full/PennPAL/success/2023-04-29/Sat_Apr_29_18:49:04_2023/trajectory.h5,4,130,32.5
gs://xembodiment_data/r2d2/r2d2-data-full/TRI/success/2024-02-20/Tue_Feb_20_11:25:33_2024/trajectory.h5,5,188,37.6
gs://xembodiment_data/r2d2/r2d2-data-full/TRI/success/2023-10-31/Tue_Oct_31_15:32:31_2023/trajectory.h5,7,333,47.57142857142857
gs://xembodiment_data/r2d2/r2d2-data-full/RPL/success/2023-12-01/Fri_Dec__1_18:12:29_2023/trajectory.h5,11,517,47.0
gs://xembodiment_data/r2d2/r2d2-data-full/TRI/success/2024-01-18/Thu_Jan_18_16:37:35_2024/trajectory.h5,2,204,102.0
gs://xembodiment_data/r2d2/r2d2-data-full/TRI/success/2023-11-07/Tue_Nov__7_16:47:02_2023/trajectory.h5,12,578,48.166666666666664
gs://xembodiment_data/r2d2/r2d2-data-full/GuptaLab/success/2023-04-30/Sun_Apr_30_14:42:57_2023/trajectory.h5,3,123,41.0
gs://xembodiment_data/r2d2/r2d2-data-full/RAIL/success/2023-11-29/Wed_Nov_29_13:15:02_2023/trajectory.h5,6,163,27.166666666666668
gs://xembodiment_data/r2d2/r2d2-data-full/AUTOLab/success/2023-11-07/Tue_Nov__7_14:26:36_2023/trajectory.h5,5,202,40.4
gs://xembodiment_data/r2d2/r2d2-data-full/TRI/success/2023-09-21/Thu_Sep_21_11:24:42_2023/trajectory.h5,7,275,39.285714285714285
gs://xembodiment_data/r2d2/r2d2-data-full/CLVR/success/2023-06-06/Tue_Jun__6_00:36:27_2023/trajectory.h5,5,191,38.2
gs://xembodiment_data/r2d2/r2d2-data-full/PennPAL/success/2023-10-19/Thu_Oct_19_01:02:03_2023/trajectory.h5,9,284,31.555555555555557
gs://xembodiment_data/r2d2/r2d2-data-full/IPRL/success/2023-10-18/Wed_Oct_18_22:40:01_2023/trajectory.h5,21,834,39.714285714285715
gs://xembodiment_data/r2d2/r2d2-data-full/RAIL/success/2023-07-18/Tue_Jul_18_17:06:06_2023/trajectory.h5,11,321,29.181818181818183
gs://xembodiment_data/r2d2/r2d2-data-full/IRIS/success/2023-07-21/Fri_Jul_21_23:33:09_2023/trajectory.h5,7,344,49.142857142857146
gs://xembodiment_data/r2d2/r2d2-data-full/IRIS/success/2023-07-13/Thu_Jul_13_13:38:13_2023/trajectory.h5,3,186,62.0
gs://xembodiment_data/r2d2/r2d2-data-full/IRIS/success/2023-04-20/Thu_Apr_20_15:55:17_2023/trajectory.h5,5,207,41.4
gs://xembodiment_data/r2d2/r2d2-data-full/AUTOLab/success/2023-11-20/Mon_Nov_20_15:51:52_2023/trajectory.h5,2,582,291.0
gs://xembodiment_data/r2d2/r2d2-data-full/RAIL/success/2023-05-20/Sat_May_20_15:11:36_2023/trajectory.h5,3,104,34.666666666666664
gs://xembodiment_data/r2d2/r2d2-data-full/REAL/success/2023-08-15/Tue_Aug_15_12:56:12_2023/trajectory.h5,4,125,31.25
gs://xembodiment_data/r2d2/r2d2-data-full/IPRL/success/2023-09-22/Fri_Sep_22_13:09:02_2023/trajectory.h5,4,148,37.0
gs://xembodiment_data/r2d2/r2d2-data-full/REAL/success/2023-07-20/Thu_Jul_20_14:54:51_2023/trajectory.h5,5,138,27.6
gs://xembodiment_data/r2d2/r2d2-data-full/IRIS/success/2023-07-17/Mon_Jul_17_11:40:54_2023/trajectory.h5,11,446,40.54545454545455
gs://xembodiment_data/r2d2/r2d2-data-full/TRI/success/2024-02-07/Wed_Feb__7_15:35:21_2024/trajectory.h5,7,279,39.857142857142854
gs://xembodiment_data/r2d2/r2d2-data-full/TRI/success/2024-01-24/Wed_Jan_24_11:15:45_2024/trajectory.h5,6,198,33.0
gs://xembodiment_data/r2d2/r2d2-data-full/WEIRD/success/2023-12-22/Fri_Dec_22_21:39:08_2023/trajectory.h5,8,369,46.125
gs://xembodiment_data/r2d2/r2d2-data-full/IRIS/success/2023-06-06/Tue_Jun__6_11:01:21_2023/trajectory.h5,3,125,41.666666666666664
gs://xembodiment_data/r2d2/r2d2-data-full/RAIL/success/2023-09-29/Fri_Sep_29_20:01:51_2023/trajectory.h5,4,113,28.25
gs://xembodiment_data/r2d2/r2d2-data-full/AUTOLab/success/2023-10-21/Sat_Oct_21_20:18:04_2023/trajectory.h5,4,123,30.75
gs://xembodiment_data/r2d2/r2d2-data-full/AUTOLab/success/2023-11-22/Wed_Nov_22_15:33:23_2023/trajectory.h5,14,562,40.142857142857146
gs://xembodiment_data/r2d2/r2d2-data-full/WEIRD/success/2023-12-13/Wed_Dec_13_23:19:30_2023/trajectory.h5,4,186,46.5
gs://xembodiment_data/r2d2/r2d2-data-full/TRI/success/2024-02-13/Tue_Feb_13_11:10:00_2024/trajectory.h5,3,181,60.333333333333336
gs://xembodiment_data/r2d2/r2d2-data-full/IRIS/success/2023-04-20/Thu_Apr_20_13:46:12_2023/trajectory.h5,7,356,50.857142857142854
gs://xembodiment_data/r2d2/r2d2-data-full/RAIL/success/2023-07-27/Thu_Jul_27_16:57:17_2023/trajectory.h5,11,360,32.72727272727273
gs://xembodiment_data/r2d2/r2d2-data-full/REAL/success/2023-06-27/Tue_Jun_27_11:49:49_2023/trajectory.h5,10,393,39.3
gs://xembodiment_data/r2d2/r2d2-data-full/TRI/success/2024-01-25/Thu_Jan_25_14:15:26_2024/trajectory.h5,9,387,43.0
gs://xembodiment_data/r2d2/r2d2-data-full/CLVR/success/2023-05-17/Wed_May_17_21:58:54_2023/trajectory.h5,7,191,27.285714285714285
gs://xembodiment_data/r2d2/r2d2-data-full/BVL/success/2024-02-02/Fri_Feb__2_23:32:46_2024/trajectory.h5,3,132,44.0
gs://xembodiment_data/r2d2/r2d2-data-full/RAIL/success/2023-10-10/Tue_Oct_10_11:44:46_2023/trajectory.h5,3,97,32.333333333333336
gs://xembodiment_data/r2d2/r2d2-data-full/TRI/success/2024-02-15/Thu_Feb_15_15:50:39_2024/trajectory.h5,7,207,29.571428571428573
gs://xembodiment_data/r2d2/r2d2-data-full/IPRL/success/2023-10-22/Sun_Oct_22_15:15:28_2023/trajectory.h5,7,183,26.142857142857142
gs://xembodiment_data/r2d2/r2d2-data-full/IPRL/success/2024-01-01/Mon_Jan__1_10:14:55_2024/trajectory.h5,9,327,36.333333333333336
gs://xembodiment_data/r2d2/r2d2-data-full/TRI/success/2024-02-05/Mon_Feb__5_10:20:48_2024/trajectory.h5,9,356,39.55555555555556
gs://xembodiment_data/r2d2/r2d2-data-full/PennPAL/success/2023-06-18/Sun_Jun_18_20:56:52_2023/trajectory.h5,17,655,38.529411764705884
gs://xembodiment_data/r2d2/r2d2-data-full/RPL/success/2023-12-03/Sun_Dec__3_16:46:14_2023/trajectory.h5,21,955,45.476190476190474
gs://xembodiment_data/r2d2/r2d2-data-full/AUTOLab/success/2023-11-17/Fri_Nov_17_23:36:00_2023/trajectory.h5,30,874,29.133333333333333
gs://xembodiment_data/r2d2/r2d2-data-full/RAIL/success/2023-10-26/Thu_Oct_26_18:57:52_2023/trajectory.h5,4,136,34.0
gs://xembodiment_data/r2d2/r2d2-data-full/TRI/success/2024-01-16/Tue_Jan_16_16:15:19_2024/trajectory.h5,8,349,43.625
gs://xembodiment_data/r2d2/r2d2-data-full/CLVR/success/2023-05-09/Tue_May__9_03:38:02_2023/trajectory.h5,4,179,44.75
gs://xembodiment_data/r2d2/r2d2-data-full/AUTOLab/success/2023-12-15/Fri_Dec_15_10:29:21_2023/trajectory.h5,6,247,41.166666666666664
gs://xembodiment_data/r2d2/r2d2-data-full/RAIL/success/2023-05-15/Mon_May_15_11:19:41_2023/trajectory.h5,3,121,40.333333333333336
gs://xembodiment_data/r2d2/r2d2-data-full/AUTOLab/success/2023-12-17/Sun_Dec_17_13:37:57_2023/trajectory.h5,10,521,52.1
gs://xembodiment_data/r2d2/r2d2-data-full/REAL/success/2023-06-08/Thu_Jun__8_14:11:46_2023/trajectory.h5,7,277,39.57142857142857
gs://xembodiment_data/r2d2/r2d2-data-full/GuptaLab/success/2023-05-28/Sun_May_28_18:34:22_2023/trajectory.h5,3,82,27.333333333333332
gs://xembodiment_data/r2d2/r2d2-data-full/AUTOLab/success/2023-07-31/Mon_Jul_31_18:52:33_2023/trajectory.h5,5,184,36.8
gs://xembodiment_data/r2d2/r2d2-data-full/TRI/success/2024-01-11/Thu_Jan_11_13:50:16_2024/trajectory.h5,6,174,29.0
gs://xembodiment_data/r2d2/r2d2-data-full/IRIS/success/2023-07-18/Tue_Jul_18_22:04:16_2023/trajectory.h5,14,576,41.142857142857146
gs://xembodiment_data/r2d2/r2d2-data-full/PennPAL/success/2023-04-27/Thu_Apr_27_23:01:43_2023/trajectory.h5,4,107,26.75
gs://xembodiment_data/r2d2/r2d2-data-full/PennPAL/success/2023-06-23/Fri_Jun_23_19:56:41_2023/trajectory.h5,17,614,36.11764705882353
gs://xembodiment_data/r2d2/r2d2-data-full/AUTOLab/success/2023-12-17/Sun_Dec_17_13:56:35_2023/trajectory.h5,16,631,39.4375
gs://xembodiment_data/r2d2/r2d2-data-full/TRI/success/2024-01-30/Tue_Jan_30_10:32:36_2024/trajectory.h5,11,380,34.54545454545455
gs://xembodiment_data/r2d2/r2d2-data-full/REAL/success/2023-05-31/Wed_May_31_11:09:30_2023/trajectory.h5,6,257,42.833333333333336
gs://xembodiment_data/r2d2/r2d2-data-full/IRIS/success/2023-07-01/Sat_Jul__1_02:03:47_2023/trajectory.h5,9,272,30.22222222222222
gs://xembodiment_data/r2d2/r2d2-data-full/TRI/success/2023-10-24/Tue_Oct_24_15:11:58_2023/trajectory.h5,10,351,35.1
gs://xembodiment_data/r2d2/r2d2-data-full/AUTOLab/success/2023-12-13/Wed_Dec_13_18:21:07_2023/trajectory.h5,20,642,32.1
gs://xembodiment_data/r2d2/r2d2-data-full/IRIS/success/2023-12-05/Tue_Dec__5_22:26:04_2023/trajectory.h5,9,569,63.22222222222222
gs://xembodiment_data/r2d2/r2d2-data-full/TRI/success/2024-01-04/Thu_Jan__4_10:53:08_2024/trajectory.h5,8,293,36.625
gs://xembodiment_data/r2d2/r2d2-data-full/IRIS/success/2023-07-20/Thu_Jul_20_11:41:27_2023/trajectory.h5,11,395,35.90909090909091
gs://xembodiment_data/r2d2/r2d2-data-full/WEIRD/success/2023-12-20/Wed_Dec_20_05:19:47_2023/trajectory.h5,7,307,43.857142857142854
gs://xembodiment_data/r2d2/r2d2-data-full/IRIS/success/2023-07-12/Wed_Jul_12_12:07:29_2023/trajectory.h5,10,470,47.0
gs://xembodiment_data/r2d2/r2d2-data-full/RAIL/success/2023-04-26/Wed_Apr_26_16:51:45_2023/trajectory.h5,5,177,35.4
gs://xembodiment_data/r2d2/r2d2-data-full/TRI/success/2023-11-07/Tue_Nov__7_13:22:34_2023/trajectory.h5,4,197,49.25
gs://xembodiment_data/r2d2/r2d2-data-full/TRI/success/2023-11-29/Wed_Nov_29_10:41:32_2023/trajectory.h5,14,509,36.357142857142854
gs://xembodiment_data/r2d2/r2d2-data-full/RAIL/success/2023-04-26/Wed_Apr_26_16:02:02_2023/trajectory.h5,5,219,43.8
gs://xembodiment_data/r2d2/r2d2-data-full/TRI/success/2023-09-21/Thu_Sep_21_11:49:39_2023/trajectory.h5,5,163,32.6
gs://xembodiment_data/r2d2/r2d2-data-full/ILIAD/success/2023-11-17/Fri_Nov_17_18:30:55_2023/trajectory.h5,5,207,41.4
gs://xembodiment_data/r2d2/r2d2-data-full/WEIRD/success/2023-12-01/Fri_Dec__1_16:08:39_2023/trajectory.h5,10,332,33.2
gs://xembodiment_data/r2d2/r2d2-data-full/IPRL/success/2023-12-19/Tue_Dec_19_00:07:45_2023/trajectory.h5,5,239,47.8
gs://xembodiment_data/r2d2/r2d2-data-full/AUTOLab/success/2023-11-21/Tue_Nov_21_09:54:40_2023/trajectory.h5,12,467,38.916666666666664
gs://xembodiment_data/r2d2/r2d2-data-full/TRI/success/2023-11-30/Thu_Nov_30_11:22:31_2023/trajectory.h5,6,323,53.833333333333336
gs://xembodiment_data/r2d2/r2d2-data-full/ILIAD/success/2023-05-29/Mon_May_29_20:59:24_2023/trajectory.h5,6,247,41.166666666666664
gs://xembodiment_data/r2d2/r2d2-data-full/AUTOLab/success/2023-07-21/Fri_Jul_21_15:37:19_2023/trajectory.h5,3,110,36.666666666666664
gs://xembodiment_data/r2d2/r2d2-data-full/TRI/success/2023-11-09/Thu_Nov__9_12:00:08_2023/trajectory.h5,5,185,37.0
gs://xembodiment_data/r2d2/r2d2-data-full/AUTOLab/success/2023-07-26/Wed_Jul_26_19:06:29_2023/trajectory.h5,5,240,48.0
gs://xembodiment_data/r2d2/r2d2-data-full/TRI/success/2024-02-21/Wed_Feb_21_14:59:04_2024/trajectory.h5,2,116,58.0
gs://xembodiment_data/r2d2/r2d2-data-full/AUTOLab/success/2023-11-17/Fri_Nov_17_22:37:43_2023/trajectory.h5,30,1026,34.2
gs://xembodiment_data/r2d2/r2d2-data-full/PennPAL/success/2023-10-09/Mon_Oct__9_21:37:04_2023/trajectory.h5,7,187,26.714285714285715
gs://xembodiment_data/r2d2/r2d2-data-full/AUTOLab/success/2023-12-02/Sat_Dec__2_16:28:24_2023/trajectory.h5,4,143,35.75
gs://xembodiment_data/r2d2/r2d2-data-full/ILIAD/success/2023-07-20/Thu_Jul_20_11:48:53_2023/trajectory.h5,7,227,32.42857142857143
gs://xembodiment_data/r2d2/r2d2-data-full/WEIRD/success/2023-12-08/Fri_Dec__8_19:26:51_2023/trajectory.h5,9,587,65.22222222222223
gs://xembodiment_data/r2d2/r2d2-data-full/AUTOLab/success/2023-10-13/Fri_Oct_13_21:05:11_2023/trajectory.h5,4,137,34.25
gs://xembodiment_data/r2d2/r2d2-data-full/AUTOLab/success/2023-12-13/Wed_Dec_13_23:06:31_2023/trajectory.h5,14,439,31.357142857142858
gs://xembodiment_data/r2d2/r2d2-data-full/REAL/success/2023-12-14/Thu_Dec_14_14:14:11_2023/trajectory.h5,3,110,36.666666666666664
gs://xembodiment_data/r2d2/r2d2-data-full/RPL/success/2023-12-03/Sun_Dec__3_18:37:23_2023/trajectory.h5,28,1058,37.785714285714285
gs://xembodiment_data/r2d2/r2d2-data-full/AUTOLab/success/2023-10-07/Sat_Oct__7_18:33:34_2023/trajectory.h5,12,571,47.583333333333336
gs://xembodiment_data/r2d2/r2d2-data-full/AUTOLab/success/2023-12-15/Fri_Dec_15_17:00:11_2023/trajectory.h5,6,164,27.333333333333332
gs://xembodiment_data/r2d2/r2d2-data-full/ILIAD/success/2023-05-25/Thu_May_25_19:14:57_2023/trajectory.h5,4,265,66.25
gs://xembodiment_data/r2d2/r2d2-data-full/RAD/success/2023-08-31/Thu_Aug_31_18:08:11_2023/trajectory.h5,6,340,56.666666666666664
gs://xembodiment_data/r2d2/r2d2-data-full/IRIS/success/2023-04-20/Thu_Apr_20_14:48:22_2023/trajectory.h5,7,358,51.142857142857146
gs://xembodiment_data/r2d2/r2d2-data-full/AUTOLab/success/2023-11-30/Thu_Nov_30_13:49:27_2023/trajectory.h5,23,809,35.17391304347826
gs://xembodiment_data/r2d2/r2d2-data-full/RPL/success/2023-06-05/Mon_Jun__5_19:27:46_2023/trajectory.h5,4,190,47.5
gs://xembodiment_data/r2d2/r2d2-data-full/IPRL/success/2023-09-22/Fri_Sep_22_18:13:36_2023/trajectory.h5,7,383,54.714285714285715
gs://xembodiment_data/r2d2/r2d2-data-full/IRIS/success/2023-06-02/Fri_Jun__2_10:47:20_2023/trajectory.h5,9,313,34.77777777777778
gs://xembodiment_data/r2d2/r2d2-data-full/AUTOLab/success/2023-12-15/Fri_Dec_15_15:22:06_2023/trajectory.h5,9,277,30.77777777777778
gs://xembodiment_data/r2d2/r2d2-data-full/TRI/success/2023-11-15/Wed_Nov_15_11:21:31_2023/trajectory.h5,6,207,34.5
gs://xembodiment_data/r2d2/r2d2-data-full/BVL/success/2024-01-30/Tue_Jan_30_22:36:58_2024/trajectory.h5,9,363,40.333333333333336
gs://xembodiment_data/r2d2/r2d2-data-full/BVL/success/2024-02-17/Sat_Feb_17_22:16:28_2024/trajectory.h5,5,202,40.4
gs://xembodiment_data/r2d2/r2d2-data-full/TRI/success/2024-01-22/Mon_Jan_22_16:19:09_2024/trajectory.h5,4,186,46.5
gs://xembodiment_data/r2d2/r2d2-data-full/TRI/success/2024-02-05/Mon_Feb__5_13:46:10_2024/trajectory.h5,4,146,36.5
gs://xembodiment_data/r2d2/r2d2-data-full/AUTOLab/success/2023-11-21/Tue_Nov_21_10:57:02_2023/trajectory.h5,12,365,30.416666666666668
gs://xembodiment_data/r2d2/r2d2-data-full/AUTOLab/success/2023-11-21/Tue_Nov_21_15:21:08_2023/trajectory.h5,16,627,39.1875
gs://xembodiment_data/r2d2/r2d2-data-full/REAL/success/2023-05-17/Wed_May_17_16:11:03_2023/trajectory.h5,7,208,29.714285714285715
gs://xembodiment_data/r2d2/r2d2-data-full/AUTOLab/success/2023-08-19/Sat_Aug_19_17:10:37_2023/trajectory.h5,22,871,39.59090909090909
gs://xembodiment_data/r2d2/r2d2-data-full/ILIAD/success/2023-05-29/Mon_May_29_19:41:23_2023/trajectory.h5,5,153,30.6
gs://xembodiment_data/r2d2/r2d2-data-full/ILIAD/success/2023-12-25/Mon_Dec_25_15:50:47_2023/trajectory.h5,2,306,153.0
gs://xembodiment_data/r2d2/r2d2-data-full/TRI/success/2023-10-31/Tue_Oct_31_14:03:53_2023/trajectory.h5,6,274,45.666666666666664
gs://xembodiment_data/r2d2/r2d2-data-full/IRIS/success/2023-04-07/Fri_Apr__7_13_32_05_2023/trajectory.h5,5,160,32.0
gs://xembodiment_data/r2d2/r2d2-data-full/IRIS/success/2023-07-01/Sat_Jul__1_00:27:30_2023/trajectory.h5,4,221,55.25
gs://xembodiment_data/r2d2/r2d2-data-full/RAIL/success/2023-08-29/Tue_Aug_29_15:12:06_2023/trajectory.h5,6,178,29.666666666666668
gs://xembodiment_data/r2d2/r2d2-data-full/AUTOLab/success/2023-12-02/Sat_Dec__2_14:45:18_2023/trajectory.h5,5,153,30.6
gs://xembodiment_data/r2d2/r2d2-data-full/IRIS/success/2023-04-20/Thu_Apr_20_15:24:58_2023/trajectory.h5,8,370,46.25
gs://xembodiment_data/r2d2/r2d2-data-full/IPRL/success/2023-09-22/Fri_Sep_22_18:29:18_2023/trajectory.h5,6,327,54.5
gs://xembodiment_data/r2d2/r2d2-data-full/BVL/success/2024-02-01/Thu_Feb__1_23:00:44_2024/trajectory.h5,4,156,39.0
gs://xembodiment_data/r2d2/r2d2-data-full/RAD/success/2023-12-18/Mon_Dec_18_13:18:33_2023/trajectory.h5,13,731,56.23076923076923
gs://xembodiment_data/r2d2/r2d2-data-full/IPRL/success/2024-01-02/Tue_Jan__2_20:44:02_2024/trajectory.h5,23,792,34.43478260869565
gs://xembodiment_data/r2d2/r2d2-data-full/RAD/success/2023-12-20/Wed_Dec_20_11:48:26_2023/trajectory.h5,4,258,64.5
gs://xembodiment_data/r2d2/r2d2-data-full/IRIS/success/2023-04-25/Tue_Apr_25_11:42:53_2023/trajectory.h5,5,255,51.0
gs://xembodiment_data/r2d2/r2d2-data-full/WEIRD/success/2023-12-22/Fri_Dec_22_21:05:06_2023/trajectory.h5,5,330,66.0
gs://xembodiment_data/r2d2/r2d2-data-full/AUTOLab/success/2023-11-26/Sun_Nov_26_16:33:55_2023/trajectory.h5,7,337,48.142857142857146
gs://xembodiment_data/r2d2/r2d2-data-full/CLVR/success/2023-06-19/Tue_Jun_20_00:08:19_2023/trajectory.h5,4,194,48.5
gs://xembodiment_data/r2d2/r2d2-data-full/IRIS/success/2023-06-01/Thu_Jun__1_13:32:25_2023/trajectory.h5,4,134,33.5
gs://xembodiment_data/r2d2/r2d2-data-full/ILIAD/success/2023-06-04/Sun_Jun__4_17:19:07_2023/trajectory.h5,3,248,82.66666666666667
gs://xembodiment_data/r2d2/r2d2-data-full/TRI/success/2023-11-01/Wed_Nov__1_09:51:57_2023/trajectory.h5,8,254,31.75
gs://xembodiment_data/r2d2/r2d2-data-full/AUTOLab/success/2023-11-24/Fri_Nov_24_18:09:46_2023/trajectory.h5,28,1033,36.892857142857146
gs://xembodiment_data/r2d2/r2d2-data-full/TRI/success/2023-11-09/Thu_Nov__9_13:57:09_2023/trajectory.h5,5,216,43.2
gs://xembodiment_data/r2d2/r2d2-data-full/REAL/success/2023-07-15/Sat_Jul_15_12:13:51_2023/trajectory.h5,12,521,43.416666666666664
gs://xembodiment_data/r2d2/r2d2-data-full/AUTOLab/success/2023-07-23/Sun_Jul_23_21:25:54_2023/trajectory.h5,5,276,55.2
gs://xembodiment_data/r2d2/r2d2-data-full/RAIL/success/2023-09-01/Fri_Sep__1_15:48:53_2023/trajectory.h5,4,122,30.5
gs://xembodiment_data/r2d2/r2d2-data-full/WEIRD/success/2023-11-29/Wed_Nov_29_19:47:30_2023/trajectory.h5,19,552,29.05263157894737
gs://xembodiment_data/r2d2/r2d2-data-full/TRI/success/2024-01-31/Wed_Jan_31_15:38:33_2024/trajectory.h5,4,156,39.0
gs://xembodiment_data/r2d2/r2d2-data-full/RAIL/success/2023-06-26/Mon_Jun_26_14:08:21_2023/trajectory.h5,5,135,27.0
gs://xembodiment_data/r2d2/r2d2-data-full/RAIL/success/2023-05-28/Sun_May_28_15:54:19_2023/trajectory.h5,4,146,36.5
gs://xembodiment_data/r2d2/r2d2-data-full/RAIL/success/2023-08-12/Sat_Aug_12_16:49:50_2023/trajectory.h5,20,963,48.15
gs://xembodiment_data/r2d2/r2d2-data-full/ILIAD/success/2023-07-19/Wed_Jul_19_20:53:06_2023/trajectory.h5,2,101,50.5
gs://xembodiment_data/r2d2/r2d2-data-full/IRIS/success/2023-04-26/Wed_Apr_26_09:59:45_2023/trajectory.h5,4,192,48.0
gs://xembodiment_data/r2d2/r2d2-data-full/ILIAD/success/2023-07-18/Tue_Jul_18_11:57:11_2023/trajectory.h5,3,174,58.0
